team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2018,TOR,2018021093,TOR,PHI,HOME,20190315,Team Level,5on5,0.6188,0.6545,0.631,2722.0,37.564,3.258,2.628,9.169,1.247,21.075,14.688,3.044,3.097,2.893,38.0,15.0,19.0,72.0,6.0,4.0,1.0,7.0,3.0,15.0,18.0,32.0,47.0,2.0,4.0,30.0,10.0,3.0,15.0,41.0,8.0,4.0,1.38,0.919,0.959,3.0,2.0,1.0,67.82,53.0,50.335,10.0,0.54,0.786,0.786,2.947,2.78,2.655,22.503,2.007,1.513,5.562,0.71,11.663,9.545,1.925,2.181,2.09,22.0,9.0,7.0,38.0,4.0,2.0,2.0,5.0,1.0,9.0,10.0,18.0,27.0,5.0,10.0,23.0,12.0,6.0,14.0,21.0,9.0,1.0,0.52,1.121,0.366,1.0,2.0,1.0,40.738,31.0,32.913,10.0,0.316,0.534,0.534,1.789,1.919,1.89
TOR,2018,TOR,2018021093,TOR,PHI,HOME,20190315,Team Level,4on5,0.9692,0.5714,0.5714,240.0,3.029,0.504,0.182,0.386,0.08,0.926,1.922,0.469,0.504,0.469,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.076,0.109,0.319,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.04,0.0,0.0,0.543,0.543,0.508,1.985,0.016,0.134,0.476,0.078,1.352,0.944,0.016,0.016,0.016,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.033,0.0,0.0,0.049,0.049,0.049
TOR,2018,TOR,2018021093,TOR,PHI,HOME,20190315,Team Level,5on4,0.884,0.8824,0.9,383.0,6.877,1.395,0.691,1.227,0.261,3.653,1.774,1.003,1.395,1.003,8.0,1.0,6.0,15.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,7.0,8.0,0.0,0.0,6.0,0.0,2.0,2.0,4.0,3.0,2.0,0.215,0.381,0.799,0.0,1.0,0.0,15.0,9.0,9.0,1.0,0.168,0.241,0.799,0.764,0.764,0.613,0.808,0.183,0.085,0.074,0.018,0.235,0.405,0.183,0.183,0.183,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.018,0.0,0.0,0.201,0.201,0.201
TOR,2018,TOR,2018021104,TOR,OTT,AWAY,20190316,Team Level,other,1.0,1.0,1.0,112.0,3.907,0.795,0.344,0.503,0.15,2.62,0.588,0.786,0.795,0.786,5.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.085,0.0,0.711,0.0,0.0,1.0,6.0,5.0,5.0,0.0,0.129,0.0,0.0,0.925,0.925,0.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2018,TOR,2018021104,TOR,OTT,AWAY,20190316,Team Level,all,0.4755,0.5252,0.4857,3600.0,37.203,2.995,2.523,8.408,1.204,20.745,15.125,2.961,2.984,2.95,37.0,14.0,22.0,73.0,2.0,4.0,0.0,5.0,0.0,15.0,25.0,35.0,49.0,4.0,8.0,35.0,29.0,6.0,6.0,42.0,7.0,2.0,1.182,0.843,0.97,1.0,0.0,1.0,69.636,51.0,49.403,3.0,0.591,0.32,0.32,3.267,3.252,3.219,40.434,3.304,2.65,9.368,1.264,20.849,16.565,3.178,3.32,3.194,44.0,10.0,12.0,66.0,6.0,5.0,2.0,8.0,1.0,15.0,19.0,38.0,48.0,3.0,6.0,23.0,25.0,6.0,14.0,37.0,15.0,2.0,0.899,1.906,0.499,3.0,1.0,2.0,68.164,54.0,55.248,8.0,0.569,0.856,0.856,3.017,3.026,2.982
TOR,2018,TOR,2018021104,TOR,OTT,AWAY,20190316,Team Level,5on5,0.4326,0.5259,0.4767,2874.0,29.769,2.158,1.882,6.961,0.929,15.721,13.349,2.133,2.146,2.122,29.0,12.0,20.0,61.0,1.0,3.0,0.0,3.0,0.0,13.0,21.0,28.0,40.0,4.0,8.0,29.0,26.0,4.0,5.0,33.0,7.0,1.0,1.055,0.843,0.259,1.0,0.0,0.0,57.636,41.0,39.403,2.0,0.391,0.308,0.308,2.24,2.225,2.203,33.908,2.83,2.219,8.142,1.084,17.591,13.135,2.705,2.846,2.721,37.0,8.0,10.0,55.0,6.0,5.0,2.0,7.0,1.0,13.0,13.0,31.0,39.0,3.0,6.0,17.0,25.0,6.0,11.0,30.0,13.0,2.0,0.695,1.636,0.499,3.0,1.0,2.0,57.164,45.0,46.248,7.0,0.465,0.856,0.856,2.439,2.447,2.405
TOR,2018,TOR,2018021104,TOR,OTT,AWAY,20190316,Team Level,4on5,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.336,0.463,0.413,1.14,0.151,3.085,1.749,0.461,0.463,0.461,5.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,0.193,0.27,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.099,0.0,0.0,0.562,0.562,0.56
TOR,2018,TOR,2018021104,TOR,OTT,AWAY,20190316,Team Level,5on4,0.7778,0.75,0.7143,134.0,3.528,0.042,0.297,0.944,0.125,2.405,1.187,0.042,0.042,0.042,3.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.071,0.011,0.011,0.102,0.102,0.102,1.191,0.012,0.018,0.086,0.029,0.173,1.682,0.012,0.012,0.012,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.005,0.0,0.0,0.016,0.016,0.016
TOR,2018,TOR,2018021128,TOR,NSH,AWAY,20190319,Team Level,other,0.2065,0.8,0.75,76.0,2.053,0.254,0.16,0.29,0.068,1.769,0.458,0.25,0.254,0.25,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.049,0.205,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.056,0.0,0.0,0.31,0.31,0.305,0.975,0.976,0.007,0.003,0.002,0.007,0.006,0.976,0.976,0.976,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.976,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.978,0.978,0.978
TOR,2018,TOR,2018021128,TOR,NSH,AWAY,20190319,Team Level,all,0.4717,0.5604,0.5323,3600.0,24.79,2.167,1.943,6.045,0.777,13.37,8.697,2.119,2.165,2.117,22.0,11.0,18.0,51.0,0.0,4.0,0.0,5.0,1.0,6.0,17.0,22.0,33.0,1.0,2.0,21.0,11.0,4.0,8.0,25.0,6.0,2.0,0.703,0.74,0.724,0.0,0.0,0.0,50.047,33.0,32.225,7.0,0.45,0.79,0.79,1.827,1.824,1.808,21.444,2.427,1.341,4.081,0.606,11.285,9.259,2.411,2.421,2.405,20.0,9.0,11.0,40.0,3.0,0.0,0.0,4.0,0.0,8.0,14.0,17.0,26.0,3.0,6.0,26.0,18.0,9.0,17.0,21.0,7.0,1.0,0.625,0.826,0.976,1.0,1.0,1.0,41.018,29.0,29.764,14.0,0.278,0.0,0.0,2.705,2.697,2.677
TOR,2018,TOR,2018021128,TOR,NSH,AWAY,20190319,Team Level,5on5,0.5715,0.5352,0.4792,3044.0,17.372,1.758,1.2,4.693,0.551,8.56,6.237,1.715,1.756,1.713,16.0,7.0,15.0,38.0,0.0,4.0,0.0,4.0,1.0,4.0,10.0,16.0,23.0,1.0,2.0,16.0,10.0,4.0,7.0,17.0,4.0,2.0,0.499,0.535,0.724,0.0,0.0,0.0,37.047,23.0,22.225,7.0,0.248,0.79,0.79,1.215,1.213,1.205,18.229,1.318,1.251,3.742,0.537,10.526,7.626,1.302,1.311,1.295,17.0,8.0,8.0,33.0,2.0,0.0,0.0,4.0,0.0,7.0,12.0,15.0,23.0,3.0,6.0,21.0,18.0,9.0,16.0,18.0,7.0,0.0,0.491,0.826,0.0,1.0,1.0,0.0,34.018,25.0,25.764,14.0,0.257,0.0,0.0,1.575,1.567,1.547
TOR,2018,TOR,2018021128,TOR,NSH,AWAY,20190319,Team Level,4on5,1.0,0.3333,1.0,120.0,0.741,0.069,0.034,0.113,0.02,0.237,0.527,0.069,0.069,0.069,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2018,TOR,2018021128,TOR,NSH,AWAY,20190319,Team Level,5on4,0.3927,0.6667,0.6667,360.0,4.625,0.086,0.549,0.95,0.137,2.804,1.475,0.084,0.086,0.084,4.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.139,0.0,0.0,0.225,0.225,0.221,2.239,0.133,0.084,0.337,0.068,0.752,1.627,0.133,0.133,0.133,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.019,0.0,0.0,0.153,0.153,0.153
TOR,2018,TOR,2018021132,TOR,BUF,AWAY,20190320,Team Level,other,0.8163,0.25,0.25,59.0,0.621,0.52,0.019,0.029,0.017,0.225,0.189,0.52,0.52,0.52,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.525,0.525,0.525,1.746,0.117,0.157,0.321,0.074,1.723,0.607,0.115,0.117,0.115,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.04,0.0,0.0,0.157,0.157,0.154
TOR,2018,TOR,2018021132,TOR,BUF,AWAY,20190320,Team Level,all,0.6782,0.621,0.63,3600.0,45.619,4.071,3.112,10.739,1.499,24.548,19.03,3.91,4.277,4.107,46.0,17.0,14.0,77.0,4.0,4.0,1.0,11.0,2.0,18.0,24.0,42.0,59.0,2.0,4.0,36.0,7.0,4.0,6.0,47.0,12.0,4.0,1.366,1.443,1.262,0.0,2.0,2.0,80.305,63.0,65.496,2.0,0.679,0.775,0.775,3.976,4.165,4.061,25.121,1.932,1.742,5.449,0.823,15.592,11.461,1.899,1.845,1.813,24.0,13.0,10.0,47.0,2.0,2.0,1.0,6.0,3.0,8.0,16.0,22.0,35.0,3.0,6.0,30.0,26.0,3.0,4.0,29.0,7.0,1.0,0.89,0.777,0.265,0.0,2.0,0.0,44.963,37.0,35.469,0.0,0.369,0.213,0.213,2.089,1.988,1.973
TOR,2018,TOR,2018021132,TOR,BUF,AWAY,20190320,Team Level,5on5,0.7205,0.6275,0.642,2953.0,37.515,3.297,2.501,9.166,1.258,20.636,15.142,3.14,3.503,3.337,37.0,15.0,12.0,64.0,3.0,3.0,1.0,11.0,2.0,17.0,16.0,34.0,49.0,2.0,4.0,30.0,7.0,3.0,6.0,38.0,11.0,3.0,1.256,1.3,0.742,0.0,2.0,1.0,67.305,52.0,54.496,2.0,0.523,0.742,0.742,3.078,3.268,3.173,19.8,1.279,1.304,4.462,0.621,12.166,9.168,1.267,1.191,1.18,20.0,9.0,9.0,38.0,1.0,1.0,0.0,5.0,1.0,6.0,15.0,19.0,28.0,3.0,6.0,27.0,26.0,2.0,3.0,25.0,3.0,1.0,0.742,0.272,0.265,0.0,1.0,0.0,35.963,29.0,27.469,0.0,0.265,0.08,0.08,1.465,1.364,1.357
TOR,2018,TOR,2018021132,TOR,BUF,AWAY,20190320,Team Level,4on5,0.4037,0.4286,0.5,228.0,2.187,0.176,0.121,0.307,0.061,0.728,1.606,0.176,0.176,0.176,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.032,0.144,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.027,0.0,0.0,0.203,0.203,0.203,1.953,0.26,0.172,0.478,0.093,1.237,0.76,0.241,0.26,0.241,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.032,0.228,0.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,0.039,0.133,0.133,0.166,0.166,0.16
TOR,2018,TOR,2018021132,TOR,BUF,AWAY,20190320,Team Level,5on4,0.2197,0.8182,0.7778,360.0,5.296,0.078,0.471,1.236,0.163,2.958,2.093,0.074,0.078,0.074,7.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.124,0.033,0.033,0.17,0.17,0.161,1.622,0.277,0.108,0.188,0.035,0.466,0.925,0.277,0.277,0.277,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.277,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.025,0.0,0.0,0.301,0.301,0.301
TOR,2018,TOR,2018021154,TOR,NYR,HOME,20190323,Team Level,other,0.4277,0.4286,0.4286,57.0,2.423,0.361,0.185,0.406,0.063,0.972,1.013,0.361,0.361,0.361,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.062,0.083,0.216,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.046,0.0,0.0,0.407,0.407,0.407,3.318,0.483,0.201,0.68,0.121,1.308,1.207,0.462,0.483,0.462,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.159,0.0,0.324,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.058,0.324,0.324,0.217,0.217,0.216
TOR,2018,TOR,2018021154,TOR,NYR,HOME,20190323,Team Level,all,0.6825,0.642,0.6121,3708.0,51.118,5.986,4.131,10.914,1.655,28.779,19.534,5.543,5.771,5.339,45.0,26.0,33.0,104.0,1.0,5.0,1.0,11.0,1.0,32.0,21.0,44.0,70.0,3.0,6.0,38.0,16.0,6.0,18.0,41.0,24.0,6.0,1.469,2.792,1.725,0.0,0.0,1.0,100.605,71.0,68.816,9.0,0.902,1.372,1.372,5.516,5.317,4.967,31.926,2.785,2.254,7.175,1.162,18.461,13.164,2.688,2.932,2.829,28.0,17.0,13.0,58.0,2.0,4.0,2.0,7.0,2.0,16.0,14.0,26.0,43.0,2.0,4.0,25.0,28.0,8.0,9.0,33.0,10.0,2.0,0.972,1.251,0.561,0.0,0.0,2.0,60.008,45.0,46.557,5.0,0.489,0.948,0.948,2.326,2.435,2.4
TOR,2018,TOR,2018021154,TOR,NYR,HOME,20190323,Team Level,5on5,0.6414,0.6457,0.6023,3011.0,38.504,4.033,2.937,8.678,1.226,21.697,14.429,3.829,3.818,3.625,34.0,19.0,29.0,82.0,1.0,3.0,1.0,10.0,1.0,22.0,16.0,33.0,52.0,3.0,6.0,30.0,15.0,4.0,16.0,35.0,14.0,4.0,1.228,1.682,1.124,0.0,0.0,1.0,78.605,53.0,50.816,8.0,0.611,0.854,0.854,3.79,3.591,3.423,25.071,2.255,1.694,5.618,0.888,14.15,10.394,2.18,2.402,2.321,20.0,15.0,10.0,45.0,1.0,3.0,1.0,6.0,2.0,11.0,12.0,19.0,34.0,2.0,4.0,20.0,23.0,6.0,7.0,24.0,10.0,1.0,0.767,1.251,0.237,0.0,0.0,1.0,47.008,35.0,36.557,3.0,0.349,0.623,0.623,1.98,2.089,2.057
TOR,2018,TOR,2018021154,TOR,NYR,HOME,20190323,Team Level,4on5,0.3649,0.1818,0.25,320.0,1.033,0.027,0.03,0.212,0.043,0.223,1.465,0.027,0.027,0.027,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.007,0.0,0.0,0.035,0.035,0.035,3.537,0.047,0.359,0.876,0.153,3.002,1.562,0.046,0.047,0.046,4.0,2.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.083,0.0,0.0,0.13,0.13,0.128
TOR,2018,TOR,2018021154,TOR,NYR,HOME,20190323,Team Level,5on4,1.0,1.0,1.0,320.0,9.158,1.565,0.978,1.618,0.323,5.888,2.628,1.326,1.565,1.326,8.0,5.0,4.0,17.0,0.0,2.0,0.0,1.0,0.0,9.0,1.0,8.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,9.0,1.0,0.151,1.028,0.386,0.0,0.0,0.0,17.0,13.0,13.0,0.0,0.237,0.518,0.518,1.284,1.284,1.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2018,TOR,2018021169,TOR,FLA,HOME,20190325,Team Level,other,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272,0.106,0.123,0.226,0.039,1.165,0.341,0.106,0.106,0.106,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.041,0.0,0.0,0.147,0.147,0.147
TOR,2018,TOR,2018021169,TOR,FLA,HOME,20190325,Team Level,all,0.4432,0.4741,0.4563,3600.0,34.9,3.014,2.449,8.106,1.038,18.546,13.846,2.918,3.066,2.968,37.0,10.0,17.0,64.0,7.0,2.0,1.0,5.0,1.0,16.0,16.0,30.0,40.0,4.0,8.0,36.0,25.0,15.0,16.0,39.0,5.0,3.0,1.49,0.586,0.938,2.0,3.0,2.0,69.366,47.0,48.936,8.0,0.519,0.576,0.576,2.957,3.008,2.97,38.926,3.787,2.608,9.036,1.249,21.886,17.434,3.755,3.739,3.708,36.0,20.0,15.0,71.0,5.0,2.0,1.0,8.0,1.0,19.0,21.0,31.0,51.0,4.0,8.0,29.0,21.0,6.0,10.0,44.0,7.0,5.0,1.375,0.782,1.63,1.0,2.0,2.0,66.059,56.0,54.05,7.0,0.591,0.233,0.233,4.145,4.091,4.056
TOR,2018,TOR,2018021169,TOR,FLA,HOME,20190325,Team Level,5on5,0.4867,0.4775,0.4713,2895.0,30.202,2.103,2.05,7.199,0.891,16.702,12.054,2.055,2.155,2.106,31.0,10.0,12.0,53.0,6.0,1.0,1.0,5.0,1.0,14.0,14.0,25.0,35.0,4.0,8.0,32.0,23.0,12.0,15.0,36.0,4.0,1.0,1.361,0.454,0.289,2.0,3.0,1.0,58.366,41.0,42.936,8.0,0.422,0.289,0.289,2.237,2.288,2.265,31.687,2.218,2.065,7.952,1.029,18.159,14.577,2.19,2.17,2.143,31.0,15.0,12.0,58.0,4.0,2.0,1.0,8.0,1.0,15.0,16.0,27.0,42.0,4.0,8.0,25.0,20.0,6.0,8.0,39.0,5.0,2.0,1.195,0.481,0.542,1.0,2.0,1.0,53.059,46.0,44.05,6.0,0.423,0.233,0.233,2.409,2.354,2.323
TOR,2018,TOR,2018021169,TOR,FLA,HOME,20190325,Team Level,4on5,0.0348,0.1667,0.1667,306.0,0.683,0.04,0.032,0.087,0.021,0.222,0.598,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.047,0.047,0.047,3.493,1.109,0.28,0.53,0.111,1.894,1.076,1.106,1.109,1.106,2.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.022,0.0,1.088,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.096,0.0,0.0,1.205,1.205,1.201
TOR,2018,TOR,2018021169,TOR,FLA,HOME,20190325,Team Level,5on4,0.7116,0.7143,0.625,259.0,4.016,0.871,0.367,0.82,0.125,1.622,1.195,0.822,0.871,0.822,5.0,0.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.089,0.132,0.65,0.0,0.0,1.0,10.0,5.0,5.0,0.0,0.089,0.287,0.287,0.673,0.673,0.658,2.473,0.353,0.141,0.328,0.071,0.668,1.44,0.353,0.353,0.353,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.052,0.301,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.031,0.0,0.0,0.385,0.385,0.385
